SMILES,Name,ChEMBL_ID,Assay_ChEMBL_ID,Permeability_Value,Original_Units,Permeability
CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3ccsc3)cc2OC)[C@H]1NC(C)=O,,CHEMBL5196665,CHEMBL5142351,0.0262,10^-6 cm/s,1
Cc1c(Sc2cccc(C(=O)O)n2)c2ccc(Cl)cc2n1C1CCCC1,,CHEMBL4069166,CHEMBL4001028,2.9e-05,nm/s,1
C=C(c1ccccc1)[C@H]1OC[C@H](N)CO1,,CHEMBL245415,CHEMBL923279,7.07,10^-6 cm/s,1
C=C(c1ccccc1)[C@H]1OC[C@@H](NC(=O)Cc2ccccc2)[C@H](C)O1,,CHEMBL247259,CHEMBL923278,9.01,10^-6 cm/s,1
CN(C)c1ccc(C(=O)N(CC(=O)NC2CCCCC2)Cc2ccc(C(=O)NO)cc2)cc1,,CHEMBL4063658,CHEMBL4017032,1.01e-05,nm/s,1
CC1(C)C(=O)NC(=O)N1c1cn2c(n1)-c1ccc(N3CCC[C@H]3C(N)=O)cc1OCC2,,CHEMBL5184370,CHEMBL5153858,0.3,10^-6 cm/s,1
CCCC[C@]1(CC)CS(=O)(=O)c2cc(CN(CCS(=O)(=O)O)CCS(=O)(=O)O)c(OC)cc2[C@@H](c2ccccc2)N1,,CHEMBL2387406,CHEMBL2388856,8e-07,nm/s,0
Cc1nc2c(OCc3c(F)cccc3F)cccn2c1C(=O)NC(CO)c1ccc(F)c(F)c1,,CHEMBL5426353,CHEMBL5340614,3.4699999999999996e-05,nm/s,1
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cc2F)N1S(C)(=O)=O,,CHEMBL4877968,CHEMBL4810891,5.0,10^-6 cm/s,1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3cccn3)c2)CC1,,CHEMBL1270163,CHEMBL1274835,1.4299999999999999e-05,nm/s,1
CSc1ncc(Cl)c(C(=O)Nc2sc3c(c2C(=O)NC2CCS(=O)(=O)C2)CCC(C)C3)n1,,CHEMBL5434019,CHEMBL5342309,1.4,10^-6 cm/s,1
Cn1cc(-c2cc(C(N)=O)nc3cc(CN4CCO[C@@H](C(F)(F)F)C4)ccc23)cn1,,CHEMBL4109210,CHEMBL5365182,29.0,10^-6 cm/s,1
NC(=O)[C@@H]1CCCN1c1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)(F)F)nc1-2,,CHEMBL5202305,CHEMBL5153858,3.2,10^-6 cm/s,1
C[C@@H]1O[C@@H](c2ccc(Cl)cc2)OC[C@H]1N,,CHEMBL398078,CHEMBL923279,7.01,10^-6 cm/s,1
CCc1cccc(CNC(=O)c2nc3cccc(COCc4ccc(C(=O)O)cc4)c3c(=O)[nH]2)c1,,CHEMBL4874145,CHEMBL4830604,35.0,10^-6 cm/s,1
c1ccc2oc(-c3csc(C4CCN(Cc5nc6ncccc6[nH]5)CC4)n3)cc2c1,,CHEMBL4798829,CHEMBL5050148,9.2e-06,nm/s,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],NIFEDIPINE,CHEMBL193,CHEMBL1908286,7.65e-05,nm/s,1
COc1ccc(F)c(CNC(=O)c2cn(Cc3ccc(Cn4ccccc4=O)cc3)nc2CN(C)C)c1F,,CHEMBL5203063,CHEMBL5112808,14.0,10^-6 cm/s,1
N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)N[C@@H](CC(=O)O)C(=O)O)n3ccnc23)cc1,,CHEMBL4846024,CHEMBL4821136,0.75,10^-6 cm/s,1
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4cc(OC)c(C)c(OC)c4)nn32)CC1,,CHEMBL5276374,CHEMBL5251933,5.4,10^-6 cm/s,1
O=C(NCC1CC1)c1ccc2nc(Nc3cc(CN4CCN(C(=O)CC(F)(F)F)CC4)ccn3)[nH]c2c1,,CHEMBL4456062,CHEMBL4380528,3.8999999999999997e-07,nm/s,0
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc2cc([C@H]3CC[C@H](c4cc5nc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)[C@@H](C)OC)[nH]c5cc4F)N3c3cc(F)c(N4CCC(c5ccc(F)cc5)CC4)c(F)c3)c(F)cc2[nH]1)[C@@H](C)OC,PIBRENTASVIR,CHEMBL3545123,CHEMBL4730027,0.0,10^-6 cm/s,0
O=C1COCCN1c1ccc(CO[C@@H]2COc3nc([N+](=O)[O-])cn3C2)cn1,,CHEMBL3747018,CHEMBL3750319,2.382e-05,nm/s,1
CN(C)c1ccc(-c2cc(-c3ccc(N(C)C)cc3)[s+]c(C(C)(C)C)c2)cc1.[I-],,CHEMBL229938,CHEMBL989878,3.4e-07,nm/s,0
COc1ccc(Cn2nc(C(=O)Nc3ccc(F)c(C(=O)NCCN4CCOCC4)c3)ccc2=O)cc1F,,CHEMBL5416688,CHEMBL5352355,4.17e-05,nm/s,1
CCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@H](C(=O)NC)NC(=O)[C@H](CCCC)N(C)C(=O)[C@H](CCCC)NC(=O)[C@H](CCCC)N(C)C1=O,,CHEMBL4874884,CHEMBL4808347,3.9,10^-6 cm/s,1
CC[C@@H](C(=O)Nc1ccc(C(N)=O)c(F)c1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cc(Cl)nn2)cc1=O,,CHEMBL5394778,CHEMBL5367468,8.8e-06,nm/s,1
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2,BIRABRESIB,CHEMBL3581647,CHEMBL5349018,4.853999999999999e-05,nm/s,1
COc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N,,CHEMBL2425610,CHEMBL2427047,2.2e-05,nm/s,1
C[C@@H]1O[C@H](c2ccc(Cl)cc2)OC[C@H]1NC(=O)Cc1ccccc1,,CHEMBL238765,CHEMBL923279,6.86,10^-6 cm/s,1
Cc1cnc(-c2ccccc2C(F)(F)F)nc1NCc1ccccn1,,CHEMBL5090399,CHEMBL5045808,106.0,10^-6 cm/s,1
COc1cc(CN(c2cc(-c3cc(OC4CCOCC4)c4ncnc(C)c4c3)cnc2OC)S(=O)(=O)c2ccc(F)cc2F)c([N+](=O)[O-])cc1OC,,CHEMBL5094345,CHEMBL5042716,0.49,10^-6 cm/s,1
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,HYDROCHLOROTHIAZIDE,CHEMBL435,CHEMBL905613,0.29,10^-6 cm/s,1
Cc1ccc(-c2cc(C(N)=O)nc3cc(CCc4cnc(C)nc4)ccc23)c(F)c1,,CHEMBL5418895,CHEMBL5328167,36.0,10^-6 cm/s,1
COc1nc(-c2csc(Nc3c4c(nn3CCO)CCCC4)n2)ccc1-n1cnc(C)c1,,CHEMBL4741060,CHEMBL4703170,18.0,10^-6 cm/s,1
CCCCCCNc1nc(NCCCN(C)C)nc2ccc(-c3ccccc3)cc12,,CHEMBL5426823,CHEMBL5393142,19.0,10^-6 cm/s,1
Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)N3CCc4cc(-c5ccccc5S(N)(=O)=O)ccc43)cc12,,CHEMBL399956,CHEMBL941671,0.3,10^-6 cm/s,1
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3cn([C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)nn3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,CHEMBL5411390,CHEMBL5354495,0.16,10^-6 cm/s,1
CCP(=O)(OC)c1ccc2nc(-c3cccc(OC(F)F)c3)oc2c1,,CHEMBL4791976,CHEMBL4731880,18.1,10^-6 cm/s,1
OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,SALIDROSIDE,CHEMBL465208,CHEMBL5041265,2.95,10^-6 cm/s,1
CCCOc1nncc(-c2cnnc(OCCN(C)C)n2)n1,,CHEMBL4853103,CHEMBL4808475,46.0,10^-6 cm/s,1
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ncc2N)C[C@@H](O)[C@@]1(O)CF,,CHEMBL4781892,CHEMBL4723892,28.0,10^-6 cm/s,1
COc1cc(-c2nc3ccc(-c4cccc(CN(C)C)c4)cc3c(=O)n2CC(=O)NC(C)C)ccc1F,,CHEMBL1778961,CHEMBL1780924,6.799999999999999e-06,nm/s,0
CC(C)NCC(O)COc1cccc2ccccc12,PROPRANOLOL,CHEMBL27,CHEMBL5387065,32.43,10^-6 cm/s,1
Cn1c(NCCCN2CCC(CN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,,CHEMBL563520,CHEMBL1059634,4e-07,nm/s,0
CCn1c(-c2ccc(C(F)(F)F)nc2)nc2c(O[C@H]3CCN(C(=O)C4CCOC4)C3)ncnc21,,CHEMBL4848054,CHEMBL4835455,27.0,10^-6 cm/s,1
N#Cc1ccc(O)cc1,4-CYANOPHENOL,CHEMBL66381,CHEMBL905612,17.04,10^-6 cm/s,1
N#Cc1c(-c2cccs2)nc(SCc2cccc(-c3nnn[nH]3)c2)[nH]c1=O,,CHEMBL4072240,CHEMBL4028576,5.839999999999999e-07,nm/s,0
CCCCCNC[C@@H](O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,,CHEMBL5181317,CHEMBL5155594,1.14e-05,nm/s,1
COC(=O)CNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,,CHEMBL5424952,CHEMBL5349017,1.91e-06,nm/s,0
CNC(=O)c1cc(NC(=O)c2ccc(=O)n(Cc3ccc(OC)cc3)n2)ccc1F,,CHEMBL5400093,CHEMBL5352355,5.0299999999999996e-05,nm/s,1
Cc1nc(N[C@H](C)c2cc(N)cc(C(F)(F)F)c2)c2cc(O[C@H]3CCOC3)c(O)cc2n1,,CHEMBL5203150,CHEMBL5107204,1.72,10^-6 cm/s,1
COc1ccc(N2N=C(S(C)(=O)=O)C3CCN(c4ccc(C5(CN(C)C)CC5)cc4)C(=O)C32)cc1,,CHEMBL461667,CHEMBL1010166,8e-07,nm/s,0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@]23CCO[C@H]2OCC3)cc1F,,CHEMBL4104727,CHEMBL4046489,2.67e-05,nm/s,1
Cc1ccccc1S(=O)(=O)Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,,CHEMBL5073414,CHEMBL5037070,6.799999999999999e-06,nm/s,0
CCOc1nc2cc(Cl)c(OC)cc2n1CCCNC(C)=O,,CHEMBL4846505,CHEMBL4834844,23.3,10^-6 cm/s,1
COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,OLICERIDINE,CHEMBL2443262,CHEMBL5043379,4.4,10^-6 cm/s,1
CC(C)(C(=O)Nc1ccc(-c2cncc(C(F)(F)F)n2)cn1)c1csc(NS(=O)(=O)C2CC2)n1,,CHEMBL5283284,CHEMBL5239158,7.1,10^-6 cm/s,1
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1S(C)(=O)=O,,CHEMBL4851830,CHEMBL4810891,4.0,10^-6 cm/s,1
CN(C)CCCNC(=O)c1cc(Nc2ccccc2)cc(-c2ccnc(NC(=O)C3CC3)c2)c1,,CHEMBL5203228,CHEMBL5144933,0.27,10^-6 cm/s,1
Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(CCN(C)C)CC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,,CHEMBL252892,CHEMBL927613,0.1,10^-6 cm/s,1
CCCCCCCCC(N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,,CHEMBL241355,CHEMBL925032,1.547,10^-6 cm/s,1
CC(=O)N(C)c1cnc(Nc2nc(-c3ccc(OC(C)C)cn3)ns2)c(C)c1,,CHEMBL5183828,CHEMBL5142725,30.3,10^-6 cm/s,1
COCCC(C(=O)Nc1ccc2nn(C)cc2c1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cnnc2)cc1=O,,CHEMBL5406176,CHEMBL5367468,1.2e-07,nm/s,0
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2cc(C#N)nc2C(N)=N1,,CHEMBL5085521,CHEMBL5041726,3.63e-05,nm/s,1
CC(C)CN1CC(=O)N(C)CCCCCCN[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C1=O,,CHEMBL4638489,CHEMBL4618239,2.6639999999999996e-05,nm/s,1
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCc1ccon1)c1nnc(C)n1-2,,CHEMBL5440537,CHEMBL5349018,7.779e-05,nm/s,1
Cc1ccc([C@@H](NC(=O)C(F)(F)c2ccccc2)[C@@H](C)C(=O)O)cc1,,CHEMBL5289954,CHEMBL5260306,15.0,10^-6 cm/s,1
C[C@H]1CN(Cc2cc(Cl)cc(NC(=O)CC(CCC(=O)O)c3ccccc3)c2Cl)CCN1C(=O)C1CCCC1,,CHEMBL4746006,CHEMBL4736741,45.0,10^-6 cm/s,1
CNC(=O)c1nc(-c2cnc(N)c(S(=O)(=O)Nc3ccccc3)c2)cnc1N,,CHEMBL2152136,CHEMBL2157143,9.999999999999999e-06,nm/s,1
CCC[C@H](C)COc1ccc([C@H](Cn2cc(C(=O)NC)nn2)NC(=O)[C@@H](C)c2ccccc2)cc1,,CHEMBL5175064,CHEMBL5132106,13.3,10^-6 cm/s,1
O=C(c1cnc(NC2(c3cncnc3)CCC2)nc1)N1CCC2(CCOCC2)C1,,CHEMBL5087511,CHEMBL5047676,8.0,10^-6 cm/s,1
C=C(/C=C/c1ccc([N+](=O)[O-])cc1)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,CHEMBL4856107,CHEMBL4829458,0.96,10^-6 cm/s,1
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3cn([C@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,CHEMBL5423517,CHEMBL5354495,0.28,10^-6 cm/s,1
CNS(=O)(=O)c1ccc(Nc2ncc3ccc(C(=O)N4CC[C@@H]4C)nc3n2)c(F)c1,,CHEMBL5423838,CHEMBL5369260,15.0,10^-6 cm/s,1
CN1CC2CCC(C1)N2C(=O)[C@]12C[C@H]1c1cc(F)ccc1-c1c(C3CCCCC3)c3ccc(C(=O)NS(=O)(=O)C4(C)CC4)cc3n1C2,,CHEMBL4067852,CHEMBL4056147,5.23e-05,nm/s,1
O=[N+]([O-])c1cn2c(n1)[S+]([O-])CC(OCc1ccc(-c3ccc(OC(F)(F)F)cc3)cn1)C2,,CHEMBL4218022,CHEMBL4182491,1.82e-05,nm/s,1
Cn1cc(-c2ccc(CNc3cc(-c4cnc5cc(OCCN6CCC(C)(C#N)CC6)ccn45)ncn3)cc2)cn1,,CHEMBL5399624,CHEMBL5381738,3.1,10^-6 cm/s,1
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(OCc2ccc(F)cc2)cc1)C(=O)O,,CHEMBL254911,CHEMBL928322,5e-07,nm/s,0
O=C(O)CC(c1cccnc1)n1ccc2c(CCc3ccc4c(n3)NCCC4)cccc21,,CHEMBL228605,CHEMBL887268,2.5,10^-6 cm/s,1
CC(C)(O)[C@H]1CC[C@H](NC(=O)c2cnc3nc(C4CC4)ccc3c2)CC1,,CHEMBL5285108,CHEMBL5265279,4.4e-06,nm/s,0
Cn1c(=O)c2c(c3cc(Nc4nc(N5CC(C#N)C5)ncc4Cl)ccc31)N[C@@H](C1CC1)C(F)(F)CO2,,CHEMBL5411525,CHEMBL5340432,2.8,10^-6 cm/s,1
CCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccc(NC(C)=O)cc1,,CHEMBL5433548,CHEMBL5370444,3.45,10^-6 cm/s,1
Cc1noc(-c2ccc(S(=O)(=O)N3CCN(C[C@H](C)Nc4ncnc5c(C(F)(F)F)cccc45)CC3)s2)c1C,,CHEMBL5411589,CHEMBL5388553,3.7e-07,nm/s,0
C[C@H](NC(=O)[C@@H]1CSSC[C@@H](NC(=O)c2nc3ccccc3cc2O)C(=O)NCC(=O)N1C)c1ccccc1,,CHEMBL3634181,CHEMBL3637731,6.2e-08,nm/s,0
N=C(N)Nc1cc(NC(=O)CCCNC(=O)C23CC4CC(CC(C4)C2)C3)cc(C(=O)NCC(=O)NC[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)c1,,CHEMBL4778229,CHEMBL4703093,0.37,10^-6 cm/s,1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CC4CC3CO4)c2)CC1,,CHEMBL1209419,CHEMBL1211028,1.3899999999999999e-05,nm/s,1
Cn1c(=O)c2c(ncn2C)n(C)c1=O,CAFFEINE,CHEMBL113,CHEMBL5159096,2.1,10^-6 cm/s,1
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCCC3(C2)OCCO3)cc1F,,CHEMBL4074392,CHEMBL4046489,4.51e-05,nm/s,1
Cn1cc(-c2nc3c(-c4ccc(CNC(=O)c5cc(C(C)(C)C)no5)c(F)c4)ccnc3[nH]2)cn1,,CHEMBL4857263,CHEMBL4822451,3.0,10^-6 cm/s,1
CN(C(=O)Cc1csc(NS(=O)(=O)C2CC2)n1)c1cccc(Cl)c1,,CHEMBL5284514,CHEMBL5239158,8.1,10^-6 cm/s,1
COc1ccc2c(c1)C=C1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCOCCN(C)C1=O,TMC-647055,CHEMBL2043025,CHEMBL3132037,2.8,cm/s,1
COc1cc(Sc2c(-c3cccnc3)[nH]c3ccccc23)cc(OC)c1OC,,CHEMBL2313470,CHEMBL2320898,5.31e-06,nm/s,0
CC(C)C(CC1NC(=O)NC1=O)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O,,CHEMBL4796825,CHEMBL4689783,17.1,10^-6 cm/s,1
C[C@@H]1COCCN1c1cc(-c2cncnc2)nc2sc(-c3cc[nH]n3)nc12,,CHEMBL5407325,CHEMBL5335162,10.4,10^-6 cm/s,1
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(N3CCCCC3)nc1)C2,,CHEMBL3746026,CHEMBL3750318,3.764e-05,nm/s,1
c1ccc(CC2(c3ccc4[nH]ncc4c3)CCNC2)cc1,,CHEMBL520869,CHEMBL944382,10.0,cm/s,1
Oc1cc(NCCCNCc2cc(Cl)cc(Cl)c2)nc2ccccc12,,CHEMBL161663,CHEMBL2161891,5.199999999999999e-06,nm/s,0
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,,CHEMBL5396715,CHEMBL5386120,13.7,10^-6 cm/s,1
CN(C)C(=O)c1c(N)ccc(-c2cnc3c(c2Cl)[C@@]2(CC[C@@](C)(C(N)=O)C2)CN3)c1F,,CHEMBL5079401,CHEMBL5041811,0.4,10^-6 cm/s,1
C[C@@H]1CN(c2cc(-c3ncn4ccc(-c5cnn(C)c5)cc34)ccn2)C[C@H](C)O1,,CHEMBL5290520,CHEMBL5239658,38.0,10^-6 cm/s,1
Cc1c(Nc2ncc3ccc(C4(C#N)CC45CC5)cc3n2)cnn1C1CCOCC1,,CHEMBL5085777,CHEMBL5044132,34.0,10^-6 cm/s,1
c1coc(CNc2ncnc3cc[nH]c23)c1,,CHEMBL4745555,CHEMBL4724733,7.6,10^-6 cm/s,1
COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CS(C)(=O)=O)CC4)cc2)CC3)cc1,,CHEMBL512287,CHEMBL1010166,1.52e-05,nm/s,1
C=CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)C34CC5CC(CC(C5)C3)C4)CC2)cc1,,CHEMBL2086528,CHEMBL2091172,1.0199999999999999e-05,nm/s,1
O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccc4)c(F)ccc3o2)[nH]1,,CHEMBL2064417,CHEMBL2067911,3.71e-05,nm/s,1
CCN(Cc1ccc(OCCN2C(=O)CCC2=O)c(C)c1)C(CC(=O)O)c1ccc(Cl)cc1,,CHEMBL3956369,CHEMBL3865120,3.8999999999999997e-07,nm/s,0
CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1cc[nH]n1,,CHEMBL2402079,CHEMBL2406138,1.3199999999999999e-05,nm/s,1
CCS(=O)(=O)Cc1cc(-c2cc(C)c(=O)n(C)c2)cc2c1n(C)c(=O)n2Cc1ccccc1,,CHEMBL5404986,CHEMBL5372298,0.06,10^-6 cm/s,1
CCCCCCCCC(NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,,CHEMBL439385,CHEMBL925032,3.992,10^-6 cm/s,1
Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,,CHEMBL1089865,CHEMBL1104506,27.0,10^-6 cm/s,1
CCCC[C@@H]1NC(=O)C2CCCN2C(=O)[C@H](CCCC)NC(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@H](C(=O)NC)NC(=O)[C@H](CCCC)NC1=O,,CHEMBL4850893,CHEMBL4808347,0.6,10^-6 cm/s,1
O=C(/C=C/c1ccc(/C=C/C(=O)c2ccc(O)c(O)c2)cc1)c1ccc(O)c(O)c1,,CHEMBL4075833,CHEMBL5339115,74.7,10^-6 cm/s,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,NICARDIPINE,CHEMBL1484,CHEMBL1908285,6.14e-05,nm/s,1
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)(F)C(F)(F)F)cc13,,CHEMBL5079863,CHEMBL5042449,0.833,10^-6 cm/s,1
Cc1nc(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)cc(=O)n1-c1cccc(Cl)c1Cl,,CHEMBL5196403,CHEMBL5098621,32.0,10^-6 cm/s,1
COc1cc(CN(C[C@H]2CC[C@H](C(=O)O)CC2)C(C)c2ccc3c(c2)CCO3)ccc1OCCN1C(=O)CSC1=O,,CHEMBL3697052,CHEMBL3865106,2.93e-06,nm/s,0
C#CCN1C[C@H](C(=O)NO)[C@H](NC(=O)c2ccc(Cn3c(C(C)(C)C)nc4ccccc43)cc2)C1,,CHEMBL252481,CHEMBL946128,0.4,10^-6 cm/s,1
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCC[14C]4=O)cc2)CC3)cc1,,CHEMBL3526474,CHEMBL3541328,6.699999999999999e-06,nm/s,0
C#CCN(CC#C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,,CHEMBL257388,CHEMBL931359,1.64e-05,nm/s,1
COC(=O)[C@H](CC(C)C)Nc1nc(Cl)nc(N[C@H]2CC[C@H](Nc3nc(Cl)nc(N[C@@H](CC(C)C)C(=O)OC)n3)CC2)n1,,CHEMBL5191531,CHEMBL5162480,0.025300000000000003,10^-6 cm/s,1
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCC[14C]4=O)cc2)CC3)cc1,,CHEMBL3526474,CHEMBL3541331,3.5e-06,nm/s,0
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCCNC1=O,,CHEMBL4649294,CHEMBL4618239,4.7e-07,nm/s,0
Cn1c(=O)[nH]c(=O)c2c1nc(Sc1nc3cc(NC(=O)CC[C@H](N)C(=O)O)ccc3[nH]1)n2Cc1ccccc1,,CHEMBL5195178,CHEMBL5141815,0.1,10^-6 cm/s,1
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,KETOPROFEN,CHEMBL571,CHEMBL5330054,10.2,10^-6 cm/s,1
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c2cc(N2CCC(F)(F)C2)nc1F,,CHEMBL3394226,CHEMBL3396461,1.5699999999999998e-06,nm/s,0
O=C1N[C@H](c2nnc(C(F)(F)F)[nH]2)CCCCOc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@H]1CCc1ccccc1,,CHEMBL5205067,CHEMBL5148569,2.31e-06,nm/s,0
O=C(NO)C(c1ccc(-c2cnco2)cc1)c1ccccc1F,,CHEMBL4546422,CHEMBL4310918,4.03e-05,nm/s,1
C#Cc1nc(Nc2cccc(CC(N)=O)c2)nc2[nH]cnc12,,CHEMBL4786783,CHEMBL4700213,5.08,10^-6 cm/s,1
Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2ccc(=O)n(C3CC3)c12,,CHEMBL4640061,CHEMBL4809416,16.7,10^-6 cm/s,1
Cn1c(N2CCN(CCCN3c4ccccc4Sc4ccc(CCC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,,CHEMBL560917,CHEMBL1059634,5.0999999999999995e-06,nm/s,0
C[C@@H](NC(=O)C1(NC(=O)c2cc(C3CC3)on2)CC1)c1ncc(-c2cc(Cl)cc(Cl)c2OCC(F)F)cc1F,,CHEMBL403434,CHEMBL947968,18.0,10^-6 cm/s,1
COc1ccnc(-c2nc3c(-c4ccc(CNC(=O)c5nc(C(C)(C)C)no5)c(F)c4)ccnc3[nH]2)c1,,CHEMBL4852395,CHEMBL4822451,2.2,10^-6 cm/s,1
OC[C@H]1O[C@@H](Oc2ccc(Cc3ccc(O)c(O)c3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,,CHEMBL5090554,CHEMBL5041265,2.69,10^-6 cm/s,1
N#Cc1ncc(N2C(=O)C3(CCC3)N(c3ccc(OC4CCNCC4)cc3)C2=S)cc1C(F)(F)F,,CHEMBL4876579,CHEMBL4820519,6.8,10^-6 cm/s,1
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,ATENOLOL,CHEMBL24,CHEMBL5243057,0.4,10^-6 cm/s,1
COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)C=C(CF)OC(N)=N3)c2)cn1,,CHEMBL4203599,CHEMBL5226212,11.0,10^-6 cm/s,1
CNC(=O)c1cncc(-c2cnn3cc(-c4cnn(C(C)C)c4)c(O[C@H]4CCOC4)nc23)c1,,CHEMBL5203027,CHEMBL5100332,1.5,10^-6 cm/s,1
O=C(CN1CCCC1)Nc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,CHEMBL4792283,CHEMBL4682228,1.4e-05,nm/s,1
